,Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc,y
820,0.69,0.7,0.5,0.3,0.5,0,0.54,0.22,0
821,0.63,0.55,0.53,0.51,0.5,0,0.55,0.22,0
822,0.55,0.63,0.54,0.16,0.5,0,0.45,0.27,0
823,0.46,0.62,0.54,0.25,0.5,0,0.46,0.22,0
824,0.53,0.59,0.48,0.14,0.5,0,0.51,0.22,0
825,0.42,0.53,0.57,0.17,0.5,0,0.49,0.22,0
826,0.52,0.46,0.56,0.2,0.5,0,0.5,0.22,0
827,0.53,0.43,0.57,0.24,0.5,0,0.39,0.28,0
828,0.33,0.35,0.56,0.19,0.5,0,0.5,0.22,1
829,0.45,0.48,0.56,0.56,0.5,0,0.47,0.22,1
830,0.56,0.48,0.5,0.17,0.5,0,0.51,0.26,0
831,0.77,0.57,0.45,0.17,0.5,0,0.53,0.22,0
832,0.56,0.59,0.54,0.18,0.5,0,0.48,0.46,1
833,0.33,0.39,0.52,0.09,0.5,0,0.47,0.28,1
834,0.48,0.41,0.54,0.39,0.5,0,0.51,0.22,1
835,0.3,0.3,0.46,0.32,0.5,0,0.45,0.22,1
836,0.38,0.26,0.6,0.1,0.5,0,0.48,0.44,1
837,0.68,0.39,0.5,0.15,0.5,0,0.48,0.37,1
838,0.62,0.41,0.52,0.17,0.5,0,0.48,0.22,1
839,0.52,0.37,0.48,0.13,0.5,0,0.55,0.22,1
840,0.32,0.48,0.49,0.17,0.5,0,0.47,0.22,1
841,0.34,0.35,0.58,0.2,0.5,0,0.46,0.32,1
842,0.33,0.21,0.53,0.15,1,0,0.52,0.5,1
843,0.49,0.45,0.57,0.24,0.5,0,0.47,0.38,1
844,0.4,0.28,0.48,0.06,0.5,0,0.49,0.42,1
845,0.51,0.39,0.56,0.25,0.5,0,0.51,0.33,1
846,0.45,0.45,0.52,0.17,0.5,0,0.54,0.22,0
847,0.28,0.51,0.55,0.19,0.5,0,0.57,0.22,0
848,0.51,0.51,0.56,0.28,0.5,0,0.54,0.27,0
849,0.48,0.56,0.49,0.32,0.5,0,0.5,0.22,0
850,0.59,0.46,0.48,0.46,0.5,0,0.49,0.22,0
851,0.51,0.46,0.4,0.65,0.5,0,0.49,0.22,0
852,0.37,0.44,0.51,0.56,0.5,0,0.5,0.38,1
853,0.81,0.55,0.35,0.34,0.5,0,0.51,0.22,0
854,0.53,0.45,0.53,0.18,0.5,0,0.42,0.22,0
855,0.45,0.27,0.5,0.33,0.5,0,0.53,0.26,0
856,0.36,0.33,0.38,0.15,0.5,0,0.55,0.36,0
857,0.48,0.5,0.56,0.11,0.5,0,0.33,0.22,0
858,0.35,0.47,0.53,0.19,0.5,0,0.48,0.22,0
859,0.48,0.48,0.56,0.18,0.5,0,0.58,0.22,0
860,0.6,0.59,0.47,0.47,0.5,0,0.53,0.22,0
861,0.45,0.53,0.51,0.42,0.5,0,0.52,0.22,0
862,0.29,0.4,0.41,0.48,0.5,0,0.53,0.3,1
863,0.58,0.53,0.33,0.26,0.5,0,0.51,0.22,0
864,0.46,0.43,0.5,0.24,0.5,0,0.48,0.31,0
865,0.43,0.46,0.5,0.21,0.5,0,0.49,0.34,0
866,0.61,0.55,0.51,0.26,0.5,0,0.52,0.22,0
867,0.5,0.62,0.52,0.3,0.5,0,0.56,0.22,0
868,0.49,0.45,0.54,0.4,0.5,0,0.55,0.22,0
869,0.64,0.53,0.59,0.14,0.5,0,0.53,0.22,0
870,0.57,0.6,0.54,0.17,0.5,0,0.52,0.22,0
871,0.38,0.31,0.59,0.19,0.5,0,0.46,0.22,0
872,0.68,0.53,0.44,0.31,0.5,0,0.51,0.22,0
873,0.24,0.41,0.47,0.16,0.5,0,0.51,0.38,1
874,0.61,0.39,0.53,0.14,0.5,0,0.43,0.26,1
875,0.39,0.16,0.59,0.08,0.5,0,0.51,0.27,1
876,0.33,0.28,0.5,0.4,0.5,0,0.46,0.61,1
877,0.51,0.55,0.56,0.18,0.5,0,0.5,0.38,1
878,0.39,0.44,0.54,0.24,0.5,0,0.51,0.49,1
879,0.43,0.48,0.53,0.18,0.5,0,0.46,0.22,1
880,0.47,0.43,0.48,0.16,0.5,0,0.46,0.27,1
881,0.52,0.5,0.51,0.2,0.5,0,0.51,0.22,1
882,0.33,0.28,0.52,0.15,0.5,0,0.51,0.86,1
883,0.36,0.48,0.5,0.13,0.5,0,0.49,0.6,1
884,0.45,0.54,0.49,0.29,0.5,0,0.49,0.25,1
885,0.55,0.59,0.53,0.15,0.5,0,0.49,0.22,1
886,0.31,0.39,0.55,0.28,0.5,0,0.46,0.31,1
887,0.43,0.41,0.51,0.34,0.5,0,0.49,0.28,1
888,0.64,0.5,0.53,0.1,0.5,0,0.51,0.22,1
889,0.41,0.52,0.56,0.26,0.5,0,0.48,0.32,1
890,0.48,0.47,0.59,0.41,0.5,0,0.56,0.27,1
891,0.49,0.49,0.51,0.29,0.5,0,0.52,0.71,1
892,0.41,0.52,0.51,0.22,0.5,0,0.52,0.44,1
893,0.51,0.61,0.5,0.23,0.5,0,0.52,0.61,1
894,0.59,0.47,0.51,0.53,0.5,0,0.53,0.26,0
895,0.4,0.6,0.5,0.16,0.5,0,0.51,0.22,0
896,0.54,0.53,0.53,0.17,0.5,0,0.51,0.39,1
897,0.61,0.46,0.54,0.11,0.5,0,0.47,0.22,0
898,0.66,0.55,0.54,0.18,0.5,0,0.43,0.22,0
899,0.53,0.46,0.54,0.37,0.5,0,0.51,0.3,1
900,0.41,0.41,0.43,0.61,0.5,0,0.53,0.22,0
901,0.58,0.31,0.6,0.12,0.5,0,0.47,0.33,1
902,0.49,0.67,0.5,0.28,0.5,0,0.43,0.22,1
903,0.44,0.33,0.55,0.16,0.5,0,0.49,0.22,1
904,0.44,0.45,0.53,0.19,0.5,0,0.41,0.28,1
905,0.57,0.55,0.52,0.16,0.5,0,0.49,0.39,1
906,0.45,0.66,0.39,0.11,0.5,0,0.54,0.22,0
907,0.32,0.49,0.53,0.28,0.5,0,0.5,0.5,1
908,0.35,0.42,0.56,0.28,0.5,0,0.47,0.22,1
909,0.46,0.41,0.58,0.1,0.5,0,0.48,0.22,1
910,0.57,0.51,0.58,0.22,0.5,0,0.51,0.22,1
911,0.47,0.47,0.54,0.19,0.5,0,0.51,0.33,1
912,0.34,0.58,0.5,0.26,0.5,0,0.51,0.22,1
913,0.55,0.45,0.58,0.25,0.5,0,0.49,0.22,1
914,0.4,0.66,0.34,0.21,0.5,0,0.52,0.26,1
915,0.42,0.21,0.59,0.3,0.5,0,0.47,0.27,1
916,0.6,0.48,0.46,0.32,0.5,0,0.4,0.33,0
917,0.64,0.44,0.51,0.35,0.5,0,0.53,0.22,0
918,0.35,0.4,0.44,0.25,0.5,0,0.53,0.57,1
919,0.55,0.38,0.64,0.42,0.5,0,0.47,0.22,0
920,0.45,0.43,0.5,0.25,0.5,0,0.47,0.22,0
921,0.47,0.53,0.48,0.51,0.5,0,0.54,0.22,0
922,0.45,0.49,0.57,0.25,0.5,0,0.48,0.22,1
923,0.45,0.52,0.5,0.12,0.5,0,0.6,0.22,0
924,0.56,0.51,0.32,0.49,0.5,0,0.48,0.22,1
925,0.37,0.58,0.5,0.22,0.5,0,0.47,0.22,1
926,0.47,0.45,0.51,0.33,0.5,0,0.46,0.26,1
927,0.5,0.36,0.64,0.37,0.5,0,0.37,0.33,1
928,0.43,0.44,0.64,0.19,0.5,0,0.38,0.33,1
929,0.38,0.4,0.59,0.25,0.5,0,0.44,0.22,0
930,0.39,0.39,0.59,0.25,0.5,0,0.45,0.22,0
931,0.54,0.55,0.56,0.14,0.5,0,0.5,0.25,0
932,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11,0
933,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11,0
934,0.61,0.38,0.57,0.36,0.5,0,0.44,0.21,0
935,0.61,0.38,0.57,0.36,0.5,0,0.44,0.21,0
936,0.43,0.33,0.54,0.37,0.5,0,0.38,0.16,0
937,0.43,0.33,0.54,0.37,0.5,0,0.38,0.16,0
938,0.51,0.39,0.58,0.19,0.5,0,0.47,0.22,0
939,0.72,0.51,0.52,0.08,0.5,0,0.54,0.22,1
940,0.35,0.41,0.53,0.27,0.5,0,0.47,0.29,1
941,0.56,0.49,0.54,0.15,0.5,0,0.5,0.35,1
942,0.57,0.37,0.43,0.27,0.5,0,0.53,0.28,1
943,0.57,0.49,0.61,0.26,0.5,0,0.52,0.22,1
944,0.48,0.45,0.63,0.19,0.5,0,0.58,0.22,1
945,0.34,0.48,0.47,0.19,0.5,0,0.5,0.3,1
946,0.54,0.57,0.55,0.18,0.5,0,0.5,0.22,1
947,0.38,0.44,0.55,0.44,0.5,0,0.47,0.51,1
948,0.4,0.3,0.57,0.13,0.5,0,0.46,0.22,1
949,0.27,0.31,0.55,0.13,0.5,0,0.5,0.22,1
950,0.52,0.46,0.56,0.25,0.5,0,0.52,0.22,1
951,0.44,0.5,0.55,0.24,0.5,0,0.48,0.22,1
952,0.34,0.47,0.48,0.32,0.5,0,0.42,0.22,1
953,0.5,0.56,0.63,0.25,0.5,0,0.42,0.22,1
954,0.46,0.53,0.47,0.37,0.5,0,0.51,0.36,1
955,0.31,0.6,0.65,0.18,0.5,0,0.46,0.22,1
956,0.57,0.42,0.63,0.22,0.5,0,0.68,0.32,1
957,0.37,0.45,0.53,0.14,0.5,0,0.49,0.22,1
958,0.38,0.38,0.54,0.24,0.5,0,0.54,0.22,1
959,0.36,0.49,0.55,0.21,0.5,0,0.55,0.33,1
960,0.29,0.4,0.5,0.16,0.5,0,0.51,0.34,1
961,0.37,0.3,0.51,0.15,0.5,0,0.58,0.26,1
962,0.35,0.33,0.48,0.42,0.5,0,0.47,0.43,0
963,0.46,0.35,0.69,0.18,0.5,0,0.3,0.25,0
964,0.46,0.35,0.69,0.18,0.5,0,0.3,0.25,0
965,0.57,0.43,0.52,0.3,0.5,0,0.37,0.11,0
966,0.57,0.43,0.52,0.3,0.5,0,0.37,0.11,0
967,0.59,0.51,0.48,0.12,0.5,0,0.54,0.31,0
968,0.59,0.51,0.48,0.12,0.5,0,0.54,0.31,0
969,0.61,0.53,0.59,0.17,0.5,0,0.44,0.28,0
970,0.61,0.48,0.56,0.19,0.5,0,0.53,0.31,0
971,0.61,0.48,0.56,0.19,0.5,0,0.53,0.31,0
972,0.44,0.56,0.52,0.18,0.5,0,0.5,0.11,0
973,0.36,0.56,0.52,0.18,0.5,0,0.45,0.16,0
974,0.37,0.44,0.64,0.48,0.5,0,0.36,0.27,0
975,0.72,0.37,0.63,0.38,0.5,0,0.4,0.14,0
976,0.72,0.37,0.63,0.38,0.5,0,0.4,0.14,0
977,0.44,0.36,0.64,0.45,0.5,0,0.53,0.11,0
978,0.58,0.45,0.55,0.27,0.5,0,0.48,0.11,0
979,0.63,0.64,0.45,0.26,0.5,0,0.43,0.22,0
980,0.63,0.64,0.45,0.26,0.5,0,0.43,0.22,0
981,0.43,0.33,0.67,0.12,0.5,0,0.45,0.23,0
982,0.43,0.33,0.67,0.12,0.5,0,0.43,0.23,0
983,0.58,0.44,0.5,0.26,0.5,0,0.52,0.22,0
984,0.38,0.43,0.53,0.22,0.5,0,0.48,0.11,0
985,0.4,0.45,0.61,0.29,0.5,0,0.44,0.22,0
986,0.4,0.45,0.61,0.29,0.5,0,0.44,0.22,0
987,0.34,0.34,0.65,0.4,0.5,0,0.32,0.16,0
988,0.34,0.34,0.65,0.4,0.5,0,0.32,0.16,0
989,0.43,0.22,0.79,0.79,0.5,0,0.22,0,0
990,0.35,0.21,1,0.8,0.5,0,0.13,0.01,0
991,0.35,0.21,1,0.8,0.5,0,0.13,0.01,0
992,0.56,0.35,0.47,0.41,0.5,0,0.5,0.22,0
993,0.56,0.35,0.47,0.35,0.5,0,0.52,0.22,0
994,0.54,0.44,0.55,0.48,0.5,0,0.47,0.22,0
995,0.35,0.39,0.56,0.2,0.5,0,0.49,0.41,0
996,0.48,0.46,0.58,0.16,0.5,0,0.45,0.22,0
997,0.48,0.55,0.48,0.1,0.5,0,0.55,0.22,0
998,0.66,0.6,0.52,0.19,0.5,0,0.69,0.22,0
999,0.69,0.54,0.55,0.23,0.5,0,0.73,0.22,0
1000,0.73,0.6,0.47,0.2,0.5,0,0.72,0.22,0
1001,0.78,0.82,0.56,0.21,0.5,0,0.69,0.22,0
1002,0.42,0.49,0.49,0.36,0.5,0,0.57,0.26,0
1003,0.44,0.62,0.53,0.27,0.5,0,0.49,0.22,1
1004,0.56,0.61,0.52,0.19,0.5,0,0.52,0.32,1
1005,0.47,0.56,0.46,0.5,0.5,0,0.51,0.22,0
1006,0.46,0.33,0.45,0.22,0.5,0,0.41,0.37,0
1007,0.52,0.43,0.61,0.22,0.5,0,0.45,0.22,0
1008,0.52,0.43,0.61,0.22,0.5,0,0.45,0.22,0
1009,0.32,0.44,0.54,0.21,0.5,0,0.4,0.19,0
1010,0.32,0.44,0.54,0.21,0.5,0,0.4,0.19,0
1011,0.48,0.41,0.52,0.33,0.5,0,0.51,0.26,0
1012,0.46,0.39,0.54,0.22,0.5,0,0.48,0.25,0
1013,0.46,0.39,0.54,0.22,0.5,0,0.48,0.25,0
1014,0.42,0.5,0.64,0.13,0.5,0,0.49,0.22,0
1015,0.46,0.54,0.59,0.41,0.5,0,0.53,0.21,0
1016,0.46,0.54,0.59,0.41,0.5,0,0.53,0.21,0
1017,0.39,0.65,0.57,0.19,0.5,0,0.44,0.25,0
1018,0.39,0.65,0.57,0.19,0.5,0,0.43,0.25,0
1019,0.38,0.5,0.52,0.44,0.5,0,0.54,0.11,0
1020,0.38,0.5,0.52,0.44,0.5,0,0.54,0.11,0
1021,0.51,0.52,0.58,0.17,0.5,0,0.47,0.28,0
1022,0.57,0.48,0.54,0.22,0.5,0,0.5,0.11,0
1023,0.5,0.5,0.62,0.23,0.5,0,0.35,0.11,0
1024,0.41,0.49,0.65,0.28,0.5,0,0.59,0.57,0
1025,0.53,0.57,0.6,0.36,0.5,0,0.5,0.22,0
1026,0.53,0.57,0.6,0.36,0.5,0,0.5,0.22,0
1027,0.37,0.3,0.62,0.43,0.5,0,0.44,0.39,0
1028,0.37,0.3,0.62,0.43,0.5,0,0.44,0.39,0
1029,0.6,0.57,0.52,0.14,0.5,0,0.46,0.48,1
1030,0.42,0.38,0.52,0.29,0.5,0,0.42,0.22,1
1031,0.41,0.46,0.58,0.08,0.5,0,0.51,0.28,1
1032,0.49,0.4,0.58,0.23,0.5,0,0.47,0.27,0
1033,0.37,0.37,0.51,0.38,0.5,0,0.44,0.22,0
1034,0.57,0.5,0.4,0.08,0.5,0,0.47,0.22,0
1035,0.51,0.4,0.5,0.28,0.5,0,0.48,0.27,0
1036,0.34,0.25,0.55,0.28,0.5,0,0.51,0.49,0
1037,0.77,0.86,0.44,0.27,0.5,0,0.48,0.22,0
1038,0.59,0.54,0.53,0.14,0.5,0,0.48,0.22,0
1039,0.5,0.48,0.48,0.23,0.5,0,0.53,0.68,0
1040,0.39,1,0.38,0.41,0.5,0,0.5,0.27,0
1041,0.56,0.42,0.52,0.14,0.5,0,0.51,0.22,0
1042,0.39,0.46,0.33,0.18,0.5,0,0.53,0.22,0
1043,0.52,0.54,0.47,0.49,0.5,0,0.54,0.22,0
1044,0.46,0.49,0.55,0.18,0.5,0,0.56,0.22,1
1045,0.56,0.65,0.49,0.56,0.5,0,0.49,0.22,0
1046,0.53,0.51,0.55,0.57,0.5,0,0.46,0.22,0
1047,0.54,0.64,0.4,0.56,0.5,0,0.51,0.22,0
1048,0.47,0.58,0.47,0.52,0.5,0,0.54,0.22,0
1049,0.46,0.42,0.51,0.16,0.5,0,0.56,0.22,0
1050,0.6,0.51,0.49,0.18,0.5,0,0.53,0.38,0
1051,0.85,0.66,0.49,0.18,0.5,0,0.51,0.22,0
1052,0.55,0.52,0.44,0.2,0.5,0,0.56,0.22,0
1053,0.49,0.38,0.56,0.09,0.5,0,0.46,0.22,0
1054,0.38,0.4,0.53,0.12,0.5,0,0.55,0.22,0
1055,0.55,0.55,0.52,0.13,0.5,0,0.53,0.25,0
1056,0.46,0.44,0.58,0.17,0.5,0,0.55,0.22,0
1057,0.34,0.46,0.52,0.19,0.5,0,0.53,0.26,0
1058,0.58,0.56,0.46,0.14,0.5,0,0.51,0.22,0
1059,0.46,0.47,0.44,0.18,1,0,0.46,0.22,0
1060,0.44,0.71,0.5,0.21,0.5,0,0.54,0.27,0
1061,0.56,0.49,0.32,0.22,0.5,0,0.5,0.22,0
1062,0.41,0.49,0.47,0.09,0.5,0,0.49,0.22,0
1063,0.44,0.51,0.53,0.3,0.5,0,0.53,0.22,0
1064,0.54,0.51,0.56,0.15,0.5,0,0.54,0.31,0
1065,0.51,0.51,0.32,0.27,0.5,0,0.54,0.22,0
1066,0.46,0.38,0.51,0.2,0.5,0,0.51,0.22,0
1067,0.55,0.72,0.35,0.26,0.5,0,0.49,0.22,0
1068,0.54,0.44,0.35,0.19,0.5,0,0.51,0.27,0
1069,0.65,0.66,0.37,0.12,0.5,0,0.52,0.27,0
1070,0.41,0.4,0.56,0.17,0.5,0,0.56,0.22,0
1071,0.39,0.71,0.38,0.14,0.5,0,0.5,0.22,0
1072,0.37,0.42,0.46,0.15,0.5,0,0.51,0.31,0
1073,0.59,0.55,0.57,0.18,0.5,0,0.51,0.22,0
1074,0.48,0.51,0.5,0.24,0.5,0,0.54,0.38,0
1075,0.39,0.3,0.63,0.2,0.5,0,0.43,0.47,0
1076,0.47,0.52,0.54,0.25,0.5,0,0.54,0.29,0
1077,0.77,0.82,0.4,0.36,0.5,0,0.38,0.22,0
1078,0.52,0.55,0.39,0.09,1,0,0.55,0.25,0
1079,0.42,0.28,0.33,0.23,0.5,0,0.39,0.26,0
1080,0.47,0.37,0.46,0.28,0.5,0,0.52,0.99,1
1081,0.48,0.5,0.47,0.29,0.5,0,0.46,0.27,1
1082,0.3,0.33,0.55,0.12,0.5,0,0.53,0.38,0
1083,0.49,0.49,0.52,0.18,0.5,0,0.51,0.25,1
1084,0.54,0.59,0.57,0.34,0.5,0,0.49,0.22,1
1085,0.7,0.78,0.53,0.24,0.5,0,0.48,0.22,0
1086,0.85,0.69,0.34,0.31,0.5,0,0.57,0.3,0
1087,0.56,0.59,0.45,0.15,0.5,0,0.54,0.22,0
1088,0.47,0.56,0.53,0.44,0.5,0,0.53,0.22,0
1089,0.53,0.49,0.47,0.21,0.5,0,0.53,0.22,0
1090,0.7,0.57,0.34,0.19,0.5,0,0.53,0.27,0
1091,0.42,0.43,0.67,0.7,0.5,0,0.42,0.25,0
1092,0.47,0.44,0.53,0.18,0.5,0,0.47,0.29,1
1093,0.4,0.49,0.53,0.23,0.5,0,0.44,0.26,1
1094,0.45,0.65,0.51,0.17,0.5,0,0.49,0.22,1
1095,0.42,0.42,0.55,0.31,0.5,0,0.43,0.22,1
1096,0.45,0.41,0.53,0.49,0.5,0,0.49,0.31,1
1097,0.42,0.28,0.49,0.22,0.5,0,0.55,0.34,1
1098,0.47,0.5,0.47,0.22,0.5,0,0.53,0.45,1
1099,0.33,0.42,0.55,0.23,0.5,0,0.52,0.43,1
1100,0.56,0.55,0.57,0.15,0.5,0,0.54,0.25,0
1101,0.37,0.47,0.49,0.12,0.5,0,0.47,0.31,1
1102,0.32,0.6,0.48,0.13,0.5,0,0.53,0.22,1
1103,0.38,0.42,0.31,0.35,0.5,0,0.52,0.22,0
1104,0.46,0.56,0.56,0.25,0.5,0,0.43,0.22,1
1105,0.47,0.55,0.57,0.17,0.5,0,0.52,0.66,1
1106,0.37,0.55,0.52,0.13,0.5,0,0.42,0.8,0
1107,0.46,0.48,0.38,0.22,0.5,0,0.39,0.45,0
1108,0.8,0.69,0.53,0.33,0.5,0,0.51,0.22,0
1109,0.52,0.65,0.36,0.37,0.5,0,0.52,0.34,0
1110,0.19,0.16,0.68,0.36,0.5,0,0.49,0.21,1
1111,0.64,0.31,0.53,0.15,0.5,0,0.53,0.31,0
1112,0.4,0.43,0.36,0.33,0.5,0,0.51,0.22,0
1113,0.47,0.56,0.51,0.2,0.5,0,0.52,0.59,1
1114,0.4,0.75,0.44,0.12,0.5,0,0.49,0.22,1
1115,0.48,0.55,0.58,0.18,0.5,0,0.38,0.69,1
1116,0.57,0.51,0.34,0.13,0.5,0,0.53,0.27,0
1117,0.23,0.37,0.32,0.13,0.5,0,0.53,0.22,0
1118,0.54,0.5,0.51,0.26,0.5,0,0.52,0.22,0
1119,0.6,0.64,0.56,0.36,0.5,0,0.46,0.27,0
1120,0.27,0.41,0.24,0.2,0.5,0,0.49,0.22,0
1121,0.25,0.35,0.22,0.18,0.5,0,0.46,0.22,0
1122,0.39,0.45,0.51,0.29,0.5,0,0.54,0.22,0
1123,0.33,0.47,0.55,0.24,0.5,0,0.45,0.67,1
1124,0.37,0.4,0.38,0.18,0.5,0,0.51,0.22,0
1125,0.43,0.47,0.47,0.18,0.5,0,0.47,0.22,0
1126,0.66,0.43,0.57,0.6,0.5,0,0.19,0.33,1
1127,0.55,0.4,0.62,0.22,0.5,0,0.37,0.28,1
1128,0.33,0.46,0.6,0.18,0.5,0,0.51,0.26,1
1129,0.51,0.5,0.54,0.11,0.5,0,0.6,0.22,1
1130,0.54,0.6,0.57,0.17,0.5,0,0.44,0.22,1
1131,0.45,0.57,0.38,0.28,0.5,0,0.53,0.31,0
1132,0.55,0.57,0.51,0.07,0.5,0,0.55,0.22,0
1133,0.54,0.47,0.58,0.4,0.5,0,0.46,0.27,0
1134,0.36,0.32,0.55,0.27,0.5,0,0.47,0.43,1
1135,0.46,0.41,0.45,0.23,0.5,0,0.48,0.22,1
1136,0.4,0.39,0.6,0.23,0.5,0,0.52,0.31,1
1137,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11,0
1138,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11,0
1139,0.5,0.45,0.51,0.19,0.5,0,0.53,0.25,0
1140,0.57,0.55,0.51,0.18,0.5,0,0.51,0.43,1
1141,0.44,0.43,0.46,0.28,0.5,0,0.45,0.29,1
1142,0.46,0.5,0.5,0.28,0.5,0,0.5,0.37,1
1143,0.66,0.65,0.54,0.4,0.5,0,0.51,0.22,0
1144,0.77,0.73,0.49,0.46,0.5,0,0.38,0.22,0
1145,0.38,0.58,0.46,0.21,0.5,0,0.52,0.22,1
1146,0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22,0
1147,0.27,0.46,0.52,0.17,0.5,0,0.49,0.44,1
1148,0.52,0.45,0.45,0.13,0.5,0,0.48,0.22,1
1149,0.37,0.29,0.45,0.15,0.5,0,0.49,0.22,1
1150,0.37,0.48,0.67,0.37,0.5,0,0.56,0.62,1
1151,0.44,0.59,0.54,0.18,0.5,0,0.49,0.22,1
1152,0.48,0.65,0.36,0.24,0.5,0,0.54,0.31,1
1153,0.59,0.49,0.45,0.22,0.5,0,0.45,0.31,1
1154,0.73,0.52,0.59,0.25,0.5,0,0.51,0.22,1
1155,0.5,0.43,0.5,0.17,0.5,0,0.46,0.47,1
1156,0.23,0.13,0.51,0.16,0.5,0,0.53,0.51,1
1157,0.49,0.6,0.54,0.35,0.5,0,0.53,0.46,1
1158,0.52,0.31,0.56,0.16,0.5,0,0.55,0.22,1
1159,0.49,0.48,0.51,0.21,0.5,0,0.53,0.22,1
1160,0.49,0.6,0.42,0.18,0.5,0,0.58,0.28,1
1161,0.6,0.62,0.54,0.11,0.5,0,0.51,0.22,1
1162,0.55,0.47,0.53,0.2,0.5,0,0.4,0.22,1
1163,0.47,0.32,0.51,0.24,0.5,0,0.54,0.27,1
1164,0.53,0.25,0.59,0.27,0.5,0,0.45,0.26,1
1165,0.31,0.5,0.54,0.32,0.5,0,0.53,0.31,1
1166,0.25,0.33,0.48,0.18,0.5,0,0.42,0.33,1
1167,0.55,0.46,0.47,0.15,0.5,0,0.47,0.22,0
1168,0.61,0.5,0.61,0.21,0.5,0,0.55,0.54,0
1169,0.5,0.52,0.51,0.22,0.5,0,0.46,0.37,0
1170,0.62,0.33,0.49,0.24,0.5,0,0.51,0.42,0
1171,0.56,0.52,0.46,0.17,0.5,0,0.49,0.73,0
1172,0.52,0.56,0.55,0.16,0.5,0,0.53,0.39,0
1173,0.53,0.48,0.51,0.18,0.5,0,0.52,0.27,0
1174,0.51,0.48,0.51,0.19,0.5,0,0.51,0.27,0
1175,0.51,0.48,0.51,0.26,0.5,0,0.51,0.27,0
1176,0.53,0.48,0.51,0.18,0.5,0,0.51,0.27,0
1177,0.6,0.46,0.51,0.1,0.5,0,0.48,0.31,0
1178,0.6,0.46,0.51,0.1,0.5,0,0.48,0.31,0
1179,0.44,0.39,0.63,0.11,0.5,0,0.49,0.26,1
1180,0.51,0.5,0.49,0.45,0.5,0,0.48,0.22,0
1181,0.45,0.45,0.51,0.3,0.5,0,0.48,0.44,0
1182,0.38,0.42,0.47,0.12,0.5,0,0.47,0.53,1
1183,0.19,0.66,0.6,0.14,0.5,0,0.2,0.25,1
1184,0.41,0.42,0.23,0.16,0.5,0,0.4,0.22,0
1185,0.25,0.42,0.21,0.14,0.5,0,0.41,0.22,0
1186,0.7,0.58,0.53,0.39,0.5,0,0.59,0.22,0
1187,0.49,0.31,0.43,0.24,0.5,0,0.54,0.22,0
1188,0.46,0.41,0.43,0.18,0.5,0,0.54,0.22,0
1189,0.83,0.81,0.45,0.38,0.5,0,0.4,0.26,0
1190,0.38,0.51,0.56,0.21,0.5,0,0.48,0.31,1
1191,0.32,0.36,0.28,0.38,0.5,0,0.5,0.4,0
1192,0.4,0.65,0.38,0.17,0.5,0,0.57,0.22,0
1193,0.36,0.37,0.63,0.25,0.5,0,0.3,0.22,0
1194,0.49,0.55,0.41,0.19,0.5,0,0.48,0.31,0
1195,0.3,0.45,0.55,0.19,0.5,0,0.53,0.4,0
1196,0.88,0.72,0.32,0.3,0.5,0,0.52,0.33,0
1197,0.44,0.4,0.53,0.19,0.5,0,0.48,0.27,0
1198,0.45,0.57,0.52,0.21,0.5,0,0.54,0.38,1
1199,0.46,0.61,0.38,0.35,0.5,0,0.49,0.22,0
1200,0.55,0.41,0.67,0.61,0.5,0,0.49,0.14,0
1201,0.28,0.18,0.72,0.26,0.5,0,0.49,0.25,0
1202,0.66,0.65,0.53,0.17,0.5,0,0.47,0.66,1
1203,0.36,0.5,0.39,0.23,0.5,0,0.5,0.22,0
1204,0.48,0.54,0.56,0.29,0.5,0,0.51,0.43,1
1205,0.33,0.37,0.49,0.22,0.5,0,0.55,0.22,0
1206,0.58,0.43,0.32,0.11,0.5,0,0.49,0.22,0
1207,0.58,0.64,0.42,0.3,0.5,0,0.54,0.22,1
1208,0.74,0.82,0.46,0.24,0.5,0,0.5,0.31,0
1209,0.74,0.82,0.46,0.24,0.5,0,0.48,0.22,0
1210,0.75,0.76,0.58,0.22,0.5,0,0.49,0.22,0
1211,0.58,0.37,0.58,0.16,0.5,0,0.51,0.22,1
1212,0.39,0.39,0.65,0.16,0.5,0,0.45,0.22,0
1213,0.51,0.59,0.55,0.21,0.5,0,0.52,0.22,0
1214,0.41,0.35,0.6,0.22,0.5,0,0.56,0.79,0
1215,0.43,0.28,0.41,0.32,0.5,0,0.52,0.22,0
1216,0.41,0.49,0.55,0.13,0.5,0,0.55,0.22,0
1217,0.23,0.29,0.46,0,0.5,0,0.43,0.31,0
1218,0.25,0.48,0.45,0.32,0.5,0,0.4,0.22,0
1219,0.38,0.34,0.55,0.44,0.5,0,0.48,0.26,0
1220,0.61,0.54,0.54,0.38,0.5,0,0.54,0.29,0
1221,0.48,0.17,0.37,0.33,0.5,0,0.44,0.36,1
1222,0.47,0.47,0.5,0.19,0.5,0,0.51,0.26,1
1223,0.55,0.38,0.52,0.16,0.5,0,0.49,0.64,1
